name,|~explanation,|~group,|~group_name,|~element_alphabetic_value,|~element_numeric_value,|~page_nr,|~row,|~col,|~img_url
,|~,|~III,|~,|~F/G/H,|~0.6,|~134,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-1-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~134,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-2-col-1.png
,|~Cast with % t. to up. arm hang.,|~III,|~,|~B,|~0.2,|~134,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-2-col-2.png
,|~Cast with % t. to support.,|~III,|~,|~C,|~0.3,|~134,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-2-col-3.png
,|~Basket to handstand. Also to one rail or % t.,|~III,|~,|~D,|~0.4,|~134,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-2-col-4.png
,|~Basket with % or % t. to handstand.,|~III,|~,|~E,|~0.5,|~134,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-2-col-5.png
Teng Hai Bin,|~Basket with 1/1 t. to handstand.,|~III,|~,|~F/G/H,|~0.6,|~134,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-2-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~134,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-3-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~134,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-3-col-2.png
Arican,|~Cast to straddle cut backward to handstand. (Arican),|~III,|~,|~C,|~0.3,|~134,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-3-col-3.png
,|~,|~III,|~,|~D,|~0.4,|~134,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-3-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~134,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-3-col-5.png
Zhou Shixiong,|~Basket with 5/4 t. to handstand. (Zhou Shixiong),|~III,|~,|~F/G/H,|~0.6,|~134,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-3-col-6.png
,|~Basket with travel to hang =| he se,|~III,|~,|~A,|~0.1,|~134,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-4-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~134,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-4-col-2.png
,|~Basket with immed. straddle cut to support.,|~III,|~,|~C,|~0.3,|~134,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-4-col-3.png
,|~,|~III,|~,|~D,|~0.4,|~134,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-4-col-4.png
Chiarlo,|~Healy). Basket to one rail hdst. (connected to Healy,|~III,|~,|~E,|~0.5,|~134,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-4-col-5.png
Yamamuro,|~Basket through handstand to Makuts.,|~III,|~,|~F/G/H,|~0.6,|~134,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-134-row-4-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~124,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-1-col-1.png
,|~Hast. with % t. and fall back to sup. with % t.,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~124,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-1-col-2.png
Brandstrém,|~Hdst. with % t. and fall back to sup. with % t.,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~124,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-1-col-3.png
Suarez,|~3/2 salto bwd. with % t. to up. arm hang.,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~124,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-1-col-4.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~124,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-1-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~124,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-1-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~124,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-2-col-1.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~124,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-2-col-2.png
,|~Stiitzkehr bwd. with straddle cut bwd. to sup. S98 & a7 WZ GS,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~124,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-2-col-3.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~124,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-2-col-4.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~124,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-2-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~124,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-2-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~124,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-3-col-1.png
,|~Stiitzkehr bwd. to support. Stiitzkehre atrds al apoyo.,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~124,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-3-col-2.png
Novikov,|~Stitzkehr bwd. through hdst. to support.,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~124,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-3-col-3.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~124,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-3-col-4.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~124,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-3-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~124,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-3-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~124,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-4-col-1.png
,|~Healy to upper arm hang (also from hdst. on,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~124,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-4-col-2.png
,|~renverse sur 1 b., Healy a l'appui brachial. Following a swing element (min. B) to hdst., hdst. on 7 rail, Healy to upper arm hang,,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~124,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-4-col-3.png
,|~Healy to support (also from hast. on 1 rail). sobre 1 b.). (Heaty),|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~124,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-4-col-4.png
Bejenaru,|~Following a swing element (min. B) to hdst on 1 rail, Healy (360° or more) to support.,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~124,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-4-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~124,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-124-row-4-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~130,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-1-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~130,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-1-col-2.png
,|~Swing forward, straddle cut backward, and regrasp with straight body at horizontal to bent and upper arm.,|~III,|~,|~C,|~0.3,|~130,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-1-col-3.png
Tippelt,|~Moy piked with straddle bwd to hdst. atras al ap. inv.,|~III,|~,|~D,|~0.4,|~130,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-1-col-4.png
Bhavsar,|~Swing forward, straddle cut backward, and regrasp with straight body at horizontal.,|~III,|~,|~E,|~0.5,|~130,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-1-col-5.png
,|~,|~III,|~,|~F/G/H,|~0.6,|~130,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-1-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~130,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-2-col-1.png
,|~Moy piked with stradd, cut bwd. and % t. to up. arm hang (also legs together).,|~III,|~,|~B,|~0.2,|~130,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-2-col-2.png
Nolet,|~Moy piked with 1/1 t. to up. arm hang.,|~III,|~,|~C,|~0.3,|~130,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-2-col-3.png
,|~brachial. Moy and salto fwd. t., p. or strad. to upper arm,|~III,|~,|~D,|~0.4,|~130,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-2-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~130,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-2-col-5.png
,|~,|~III,|~,|~F/G/H,|~0.6,|~130,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-2-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~130,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-3-col-1.png
,|~Moy to support bent legs (also without grip release).,|~III,|~,|~B,|~0.2,|~130,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-3-col-2.png
,|~Moy to support str. legs (also without grip release).,|~III,|~,|~C,|~0.3,|~130,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-3-col-3.png
,|~,|~III,|~,|~D,|~0.4,|~130,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-3-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~130,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-3-col-5.png
,|~,|~III,|~,|~F/G/H,|~0.6,|~130,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-3-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~130,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-4-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~130,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-4-col-2.png
Kenmotsu,|~Giant swing bw. to hdst. or with inlocation fwd. (also with % or % turn and to one rail).,|~III,|~,|~C,|~0.3,|~130,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-4-col-3.png
Piasecky,|~Giant swing bw. to hdst. on one rail (connected to’ Healy type element).,|~III,|~,|~D,|~0.4,|~130,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-4-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~130,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-4-col-5.png
,|~,|~III,|~,|~F/G/H,|~0.6,|~130,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-130-row-4-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~131,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-1-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~131,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-1-col-2.png
,|~,|~III,|~,|~C,|~0.3,|~131,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-1-col-3.png
,|~,|~III,|~,|~D,|~0.4,|~131,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-1-col-4.png
,|~Giant swg. bwd. with Diamidov to hdst., also to,|~III,|~,|~E,|~0.5,|~131,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-1-col-5.png
,|~Giant swg. Diamidov with % or ¥% t. to hdst.,|~III,|~,|~F/G/H,|~0.6,|~131,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-1-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~131,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-2-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~131,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-2-col-2.png
,|~,|~III,|~,|~C,|~0.3,|~131,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-2-col-3.png
,|~,|~III,|~,|~D,|~0.4,|~131,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-2-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~131,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-2-col-5.png
,|~,|~III,|~,|~F/G/H,|~0.6,|~131,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-2-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~131,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-3-col-1.png
,|~Swing down with salto bwd. str, to hang.,|~III,|~,|~B,|~0.2,|~131,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-3-col-2.png
Gushiken,|~/. Grand tour arriere avec /2t. a! appul brachial. Giant swing bwd. with % t. to up. arm hang.,|~III,|~,|~C,|~0.3,|~131,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-3-col-3.png
Marinitch,|~Giant swing bwd. with ¥% t. to support. (Marinitch),|~III,|~,|~D,|~0.4,|~131,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-3-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~131,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-3-col-5.png
,|~type Healy. Giant swg. bwd. with Diamidov to hdst. one rail ie ath,|~III,|~,|~F/G/H,|~0.6,|~131,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-3-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~131,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-4-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~131,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-4-col-2.png
,|~,|~III,|~,|~C,|~0.3,|~131,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-4-col-3.png
Dauser,|~Giant swing bwd. with Makuts to upper hang.,|~III,|~,|~D,|~0.4,|~131,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-4-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~131,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-4-col-5.png
Baumann,|~Giant swing bwd. with Makuts. Molino atras con Makuts.,|~III,|~,|~F/G/H,|~0.6,|~131,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-131-row-4-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~125,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-1-col-1.png
,|~Swing bwd. with ¥% t. hop to hdst.,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~125,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-1-col-2.png
,|~‘Swing bwd. with % t. hop to hdst.,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~125,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-1-col-3.png
Gatson 1,|~Swing bwd. with 1/1 t. hop to hdst. Xf fit,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~125,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-1-col-4.png
Gatson 2,|~Gatson 1 with % t to hdst. on 1 rail and % t hdst. on 2 rails.,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~125,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-1-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~125,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-1-col-6.png
,|~Any hdst. with ¥% turn. (also with 2 s.).,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~125,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-2-col-1.png
,|~Any 1/1 pirouette in hdst. on 2 rails.,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~125,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-2-col-2.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~125,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-2-col-3.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~125,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-2-col-4.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~125,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-2-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~125,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-2-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~125,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-3-col-1.png
,|~From hast. on 1 rail, % or % pir. fwd. or bwd. in in A fm fH a,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~125,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-3-col-2.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~125,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-3-col-3.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~125,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-3-col-4.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~125,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-3-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~125,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-3-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~125,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-4-col-1.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~125,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-4-col-2.png
 & \\ _ Capa,|~From hdst., salto fwd to support or from hdsd. with rotated grip, inlocate to support.,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~125,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-4-col-3.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~125,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-4-col-4.png
Lee Chul Hon/Sasaki,|~5/4 salto fwd. strad. directly to hang.,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~125,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-4-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~125,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-125-row-4-col-6.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~A,|~0.1,|~133,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-1-col-1.png
,|~Glide kip with ¥% t. to support.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~B,|~0.2,|~133,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-1-col-2.png
,|~1 Jd!,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~C,|~0.3,|~133,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-1-col-3.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~D,|~0.4,|~133,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-1-col-4.png
,|~Giant swing bwd. and salto with % str to up.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~E,|~0.5,|~133,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-1-col-5.png
Esparza,|~Giant swing backward with % t. and 3/2 salto forward piked to upper arm hang.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~F/G/H,|~0.6,|~133,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-1-col-6.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~A,|~0.1,|~133,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-2-col-1.png
,|~Glide kip to strad. cut bwd. hdst. on 1 or 2r.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~B,|~0.2,|~133,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-2-col-2.png
Okubo,|~Glide kip to strad. cut bwd. to hand.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~C,|~0.3,|~133,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-2-col-3.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~D,|~0.4,|~133,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-2-col-4.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~E,|~0.5,|~133,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-2-col-5.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~F/G/H,|~0.6,|~133,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-2-col-6.png
