name,|~explanation,|~group,|~group_name,|~element_alphabetic_value,|~element_numeric_value,|~page_nr,|~row,|~col,|~img_url
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~95,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-1-col-1.png
,|~Uprise fwd. to L-sit, (2 s,).,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~95,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-1-col-2.png
,|~Uprise fwd. to V-sit (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~95,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-1-col-3.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~95,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-1-col-4.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~95,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-1-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~95,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-1-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~95,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-2-col-1.png
,|~Kip to L-sit (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~95,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-2-col-2.png
,|~Kip to V-sit (2 s.),|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~95,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-2-col-3.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~95,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-2-col-4.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~95,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-2-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~95,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-2-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~95,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-3-col-1.png
Honma,|~Backward swing to salto fwd. p. to L-sit (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~95,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-3-col-2.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~95,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-3-col-3.png
,|~Honma to cross / L-cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~95,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-3-col-4.png
Tanaka,|~Honma to V cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~95,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-3-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~95,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-3-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~95,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-4-col-1.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~95,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-4-col-2.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~95,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-4-col-3.png
,|~(2s). Bud. swing, salto fwd p. to cross or L- cross (2s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~95,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-4-col-4.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~95,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-4-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~95,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-95-row-4-col-6.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~A,|~0.1,|~94,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-1-col-1.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~B,|~0.2,|~94,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-1-col-2.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~C,|~0.3,|~94,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-1-col-3.png
Davtyan,|~Slow roll fwd. with str. body 0 Cross or L-Cros: (2 s,), also from inverted hang.,|~II,|~Strength elements and hold elements (2 sec.),|~D,|~0.4,|~94,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-1-col-4.png
Pham 2,|~(2s.). Slow roll forward with straight body through cross to swallow (2 sec).,|~II,|~Strength elements and hold elements (2 sec.),|~E,|~0.5,|~94,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-1-col-5.png
Carmona,|~Through hang rearways press and straight body to inverted cross (2 s.),|~II,|~Strength elements and hold elements (2 sec.),|~F/G/H,|~0.6,|~94,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-1-col-6.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~A,|~0.1,|~94,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-2-col-1.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~B,|~0.2,|~94,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-2-col-2.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~C,|~0.3,|~94,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-2-col-3.png
Cingolani,|~From hang vertical pull up support and press to hdst. with straight body and straight arms..,|~II,|~Strength elements and hold elements (2 sec.),|~D,|~0.4,|~94,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-2-col-4.png
Balandin 1,|~s). From hang vertical pull up to swallow (2 s.).,|~II,|~Strength elements and hold elements (2 sec.),|~E,|~0.5,|~94,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-2-col-5.png
Balandin 2,|~From hang vertical pull up to inv. cross (2 s.).,|~II,|~Strength elements and hold elements (2 sec.),|~F/G/H,|~0.6,|~94,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-2-col-6.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~A,|~0.1,|~94,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-3-col-1.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~B,|~0.2,|~94,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-3-col-2.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~C,|~0.3,|~94,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-3-col-3.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~D,|~0.4,|~94,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-3-col-4.png
Balandin 3,|~ala planche (2 s.). From hang vertical pull up thr. swallow to sup. hirondelle a plancha (2 s.),|~II,|~Strength elements and hold elements (2 sec.),|~E,|~0.5,|~94,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-3-col-5.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~F/G/H,|~0.6,|~94,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-3-col-6.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~A,|~0.1,|~94,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-4-col-1.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~B,|~0.2,|~94,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-4-col-2.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~C,|~0.3,|~94,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-4-col-3.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~D,|~0.4,|~94,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-4-col-4.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~E,|~0.5,|~94,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-4-col-5.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~F/G/H,|~0.6,|~94,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-94-row-4-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~96,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-1-col-1.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~96,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-1-col-2.png
,|~Uprise fwd. to cross or L-cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~96,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-1-col-3.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~96,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-1-col-4.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~96,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-1-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~96,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-1-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~96,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-2-col-1.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~96,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-2-col-2.png
,|~Uprise bwd. to cross or L-cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~96,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-2-col-3.png
Kato,|~Uprise bwd. to V cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~96,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-2-col-4.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~96,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-2-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~96,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-2-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~96,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-3-col-1.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~96,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-3-col-2.png
,|~Kip to cross, or L-cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~96,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-3-col-3.png
Molinari,|~Kip to V cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~96,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-3-col-4.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~96,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-3-col-5.png
,|~-Bascule a hirondetle inversee. (< S.). Kip to inverted swallow (2 s.). Kipe a hirondelle invertida (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~96,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-3-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~96,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-4-col-1.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~96,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-4-col-2.png
,|~Back kip to cross or L-cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~96,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-4-col-3.png
,|~Back kip to support scale (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~96,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-4-col-4.png
,|~Back kip to swallow (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~96,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-4-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~96,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-96-row-4-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~97,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-1-col-1.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~97,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-1-col-2.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~97,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-1-col-3.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~97,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-1-col-4.png
,|~Back kip to inverted cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~97,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-1-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~97,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-1-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~97,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-2-col-1.png
,|~Felge upward to support scale straddled (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~97,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-2-col-2.png
,|~Felge upward to cross or L-cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~97,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-2-col-3.png
,|~Felge upward to support scale (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~97,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-2-col-4.png
,|~Felge upward to Swallow (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~97,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-2-col-5.png
Rodrigues,|~‘tabliss. av. a Hirondelle inv. (2 s.). Uprise forwad. to inverted swallow (2 s.). Domin. ad. a hirondelle invertida (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~97,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-2-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~97,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-3-col-1.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~97,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-3-col-2.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~97,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-3-col-3.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~97,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-3-col-4.png
,|~Felge upward to invert. cross (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~97,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-3-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~97,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-3-col-6.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~A,|~0.1,|~97,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-4-col-1.png
,|~Uprise bw. to support scale straddled (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~B,|~0.2,|~97,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-4-col-2.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~C,|~0.3,|~97,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-4-col-3.png
,|~Uprise bw. to support scale (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~D,|~0.4,|~97,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-4-col-4.png
,|~Uprise bwd. to sup. scale at ring height (2 s.).,|~III,|~Swing to Strength hold elements (2 sec.),|~E,|~0.5,|~97,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-4-col-5.png
,|~,|~III,|~Swing to Strength hold elements (2 sec.),|~F/G/H,|~0.6,|~97,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-97-row-4-col-6.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~A,|~0.1,|~93,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-1-col-1.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~B,|~0.2,|~93,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-1-col-2.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~C,|~0.3,|~93,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-1-col-3.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~D,|~0.4,|~93,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-1-col-4.png
Yan Mijayoung,|~Roll bwd. slowly with str. arms and body to free,|~II,|~Strength elements and hold elements (2 sec.),|~E,|~0.5,|~93,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-1-col-5.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~F/G/H,|~0.6,|~93,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-1-col-6.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~A,|~0.1,|~93,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-2-col-1.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~B,|~0.2,|~93,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-2-col-2.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~C,|~0.3,|~93,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-2-col-3.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~D,|~0.4,|~93,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-2-col-4.png
,|~(2s,). Slow Roll bwd. with str. body to swallow (2 s.),|~II,|~Strength elements and hold elements (2 sec.),|~E,|~0.5,|~93,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-2-col-5.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~F/G/H,|~0.6,|~93,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-2-col-6.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~A,|~0.1,|~93,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-3-col-1.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~B,|~0.2,|~93,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-3-col-2.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~C,|~0.3,|~93,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-3-col-3.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~D,|~0.4,|~93,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-3-col-4.png
,|~Roll backward slowly with straight arms and body to handstand through swallow.,|~II,|~Strength elements and hold elements (2 sec.),|~E,|~0.5,|~93,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-3-col-5.png
,|~,|~II,|~Strength elements and hold elements (2 sec.),|~F/G/H,|~0.6,|~93,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/rings/page-93-row-3-col-6.png
